Date,Close_,High_,Low_,Open_,Volume_
2010-07-22,34.97254180908203,35.072765859706074,33.76982472223215,34.27095533148377,111839122
2010-07-23,34.63629150390625,35.493067079744,34.497268226439274,34.982235435817906,70279683
2010-07-26,34.4261360168457,34.97899795442755,29.744596198665292,34.67185329655948,47804900
2010-07-27,34.26124954223633,35.046893982589815,34.02523335780252,34.91756923019125,55504058
2010-07-28,34.43907165527344,34.87877480586131,34.22245507604422,34.277417646238646,51186212
2010-07-29,34.471397399902344,34.691247641821704,34.10282280336413,34.33560784919121,42287110
2010-07-30,34.72358322143555,35.16328634176586,34.27094788483367,34.27094788483367,58903801
2010-08-02,35.38637161254883,35.48659823412057,29.097977010251977,29.097977010251977,40540867
2010-08-03,35.37019729614258,35.6450126621102,35.12448264723897,35.564185679368094,44176741
2010-08-04,34.95314025878906,35.55773117639185,34.73005625564054,35.370210126498684,26217140
2010-08-05,34.804405212402344,35.37019930174287,34.726811925937774,35.20531162623172,29274186
2010-08-06,34.36792755126953,35.2182353302357,34.23860543841231,34.78176607950652,34298775
2010-08-09,34.92404556274414,35.046902943872134,34.34531902483209,34.52960639104056,26467251
2010-08-10,34.68155288696289,35.77757569244171,34.50696408366936,34.98223274073542,76355770
2010-08-11,33.6404914855957,35.42193463738761,33.5370311699188,34.78824570555997,88011089
2010-08-12,33.621089935302734,34.3356084113021,32.816045953691294,33.494998896426154,127290034
2010-08-13,34.08989334106445,34.91756810510128,33.87004308139337,34.91756810510128,82309640
2010-08-16,33.4820671081543,34.713881970450096,33.30101350559008,34.15132154536297,79233197
2010-08-17,33.21048355102539,33.870039437138004,33.05529438765159,33.546726306829974,75989247
2010-08-18,33.74394607543945,33.81507455041176,33.25898155429366,33.30101189909403,58597190
2010-08-19,33.77305221557617,34.235388707064644,33.52087008696386,33.743954078503016,49049630
2010-08-20,33.553192138671875,33.81184159520343,33.4335685126225,33.624320609766464,46480693
2010-08-23,33.72454833984375,34.06402479203324,33.60169100893758,33.62432173680412,46916480
2010-08-24,33.220184326171875,34.00583129919516,33.00356777629928,33.72455108324612,45887129
2010-08-25,32.13709259033203,33.171687907010394,31.878445702936453,33.0423631687966,95974402
2010-08-26,32.450706481933594,32.64146119368412,32.137094426923234,32.33108283984611,62397768
2010-08-27,32.987403869628906,33.75365127170858,32.460406350738396,32.654394771754895,99182623
2010-08-30,34.13515090942383,34.23214380492159,33.63401792881504,33.68898048329605,80154280
2010-08-31,33.79891586303711,34.1189927498293,33.336579417742215,33.88944137786133,76185733
2010-09-01,34.78501510620117,34.85290989262414,33.99290322352421,34.012302843516096,79756741
2010-09-02,35.1794548034668,35.37020694904149,34.924038982825614,35.04689634080648,62561066
2010-09-03,34.979000091552734,35.30554438770233,34.681553930160646,35.24088071533793,37492092
2010-09-06,37.226009368896484,37.35210041789551,35.118021893968304,35.17621816104974,166248114
2010-09-07,37.271270751953125,37.791803453295095,36.87360057612524,37.06435270534874,92089488
2010-09-08,37.5428466796875,37.9275871691297,36.721636844385664,36.98675370610461,85601599
2010-09-09,38.38669204711914,38.58067785891317,37.18397535373855,37.69803801389593,89099134
2010-09-13,38.8942985534668,39.23054139250993,38.49985944012273,38.7326419482939,78745738
2010-09-14,38.59684371948242,39.8221911398398,38.48045119695982,39.081808248273255,82144925
2010-09-15,39.03654861450195,39.427753956776186,38.693838432856296,38.79729874537985,75721418
2010-09-16,38.49661636352539,39.48917871952003,38.286464640300736,39.243464053456705,73781176
2010-09-17,39.10768127441406,39.718736933459745,38.62594778355682,38.62594778355682,103258755
2010-09-20,39.96121597290039,40.21339805566049,39.15940567639932,39.24670007174676,87497369
2010-09-21,39.78986740112305,40.333030890681464,39.476255302332326,40.10347949991377,72225657
2010-09-22,40.016178131103516,40.62723630333024,39.66376944121201,40.025879234287736,80251369
2010-09-23,40.31686019897461,40.381521278633066,39.57324613225734,40.15520361628013,70755618
2010-09-24,40.73393249511719,40.98934830629438,40.34919451666377,40.41385560030188,61453824
2010-09-27,41.765289306640625,41.99807435822153,41.00874306706684,41.092803760352815,75373987
2010-09-28,42.13710403442383,42.41191947452557,41.51311355277364,41.70709939929694,71986965
2010-09-29,42.230857849121094,42.98093929387824,42.04333942970591,42.04333942970591,74615016
2010-09-30,42.15003204345703,42.54770480145008,41.5195768106828,42.2243942265121,79557546
2010-10-01,43.181392669677734,43.598462446673274,42.256722428732076,42.256722428732076,84295340
2010-10-04,43.30424880981445,44.009066188681665,43.08763226349483,43.45297316812518,55818783
2010-10-05,43.21696090698242,43.808619549975695,43.07793763096093,43.45297969509711,41875297
2010-10-06,43.85711669921875,44.29358614146938,43.394782823047436,43.579070151022805,58252929
2010-10-07,42.01100540161133,44.09959304934083,41.84288401972875,43.97027090099424,80930791
2010-10-08,40.51731491088867,42.60913392448328,40.045279950510256,42.35048700736038,164344849
2010-10-11,41.3902473449707,41.69092456608023,40.81798585434772,41.69092456608023,49075461
2010-10-12,40.95378875732422,41.51311559158154,40.41385895525239,41.44845450257559,48329945
2010-10-13,41.24475860595703,41.383781858975645,40.834153659884905,41.16393161495216,74212544
2010-10-14,42.19206619262695,42.63823674211261,41.42581874060018,41.42581874060018,83963769
2010-10-15,41.11543655395508,42.58650134934898,40.80829189683808,41.74589437428515,47962257
2010-10-18,41.774986267089844,42.21792041892894,40.41384680421072,42.21792041892894,48942171
2010-10-19,40.940853118896484,42.19529885306298,40.7694980110568,42.03364226050572,48909392
2010-10-20,39.8125,40.70483858092723,39.709042255451436,40.413859790835424,73839691
2010-10-21,40.63370132446289,40.85355416228308,39.95151725958492,40.029110551263514,48854665
2010-10-22,39.92888259887695,40.93114607807666,39.831889693023044,40.86648500385139,60258730
2010-10-25,40.10670471191406,40.78888874753514,40.03234253547052,40.375052698266686,58328847
2010-10-26,39.16264343261719,40.41062176029631,38.97835610859001,40.194005189077124,84837904
2010-10-27,39.76076126098633,39.89008599861239,38.92015434996488,38.94278507871084,73358289
2010-10-28,39.04624557495117,40.0517427610859,38.86842308897062,39.92888283578094,82196607
2010-10-29,38.111881256103516,39.1497078045901,37.56871781068511,39.1270770731278,77094169
2010-11-01,38.27354049682617,38.98805650646681,38.189479789809624,38.813467689263604,57844589
2010-11-02,38.73587417602539,38.907229290717254,38.02135558121468,38.4384280014903,63507476
2010-11-03,39.41805648803711,39.66377117687906,38.90399120193283,39.0042178159978,52399454
2010-11-04,40.187538146972656,40.258666633885376,39.77369944229572,39.928888632920525,44328357
2010-11-08,40.94408416748047,41.296490286576756,40.14227124855424,40.478514039571195,59861789
2010-11-09,41.46784210205078,41.69739344661275,40.924681310856144,41.08633529111579,58532187
2010-11-10,41.21566390991211,41.86875247246003,41.12513839737113,41.50664265519936,35795474
2010-11-11,40.80506134033203,41.92695121631614,40.56581144521933,41.293262234962704,51387863
2010-11-12,39.2467041015625,40.788894888256344,39.02362012767882,40.64664050486356,72318232
2010-11-15,39.980621337890625,40.34272859764762,39.32106790439306,40.21340383658227,74383441
2010-11-16,39.182037353515625,40.34595747489724,38.43518960142475,40.148737949838754,93340295
2010-11-18,40.31363296508789,40.51085252597561,38.57421986935776,39.40836217044719,77964294
2010-11-19,39.18851089477539,40.371828230494046,38.87813249232352,40.342730093449646,62828159
2010-11-22,40.404151916503906,40.54640887134257,39.35985807336623,39.47948171005254,51501797
2010-11-23,39.582942962646484,40.27159443509306,38.981583296766395,39.83189134502877,61762408
2010-11-24,39.87069320678711,40.45265070438482,39.60557630142268,39.67023997162172,66846919
2010-11-25,38.97188186645508,40.32332027946535,38.803760490044155,40.11640225981311,61781963
2010-11-26,38.71970748901367,39.3242983417589,37.61398351937325,39.211139501398605,89759337
2010-11-29,38.27029800415039,39.12060598374632,37.87909269513218,38.81022766159278,60096177
2010-11-30,37.81443405151367,38.08601576668859,37.12254884203963,38.08601576668859,82175689
2010-12-01,39.67346954345703,39.754299128067366,37.95669007304187,38.01488633834844,65364369
2010-12-02,40.26836395263672,40.756564831177236,39.867460065704556,40.213401385614546,58160490
2010-12-03,39.738136291503906,40.400923402492495,39.21113875073512,40.316862699207405,47165678
2010-12-06,41.0637092590332,41.37732133056726,40.09054379810065,40.21340114783363,87730875
2010-12-07,41.34175491333008,41.66506549297388,40.93761733603339,41.344988614603935,72345385
2010-12-08,40.3653564453125,41.144536068537874,40.168136910768375,41.08633980076652,50830185
2010-12-09,39.09151840209961,40.73716965810692,38.803770730136456,40.640176729891806,62020643
2010-12-10,40.025882720947266,40.15520488434807,38.43842533310516,38.97512137283155,53324662
2010-12-13,40.80183029174805,40.99581613370356,39.88362736038423,40.09054541920129,54667940
2010-12-14,41.810550689697266,41.96573985118343,40.866483506409104,40.93114457826505,59805750
2010-12-15,41.561607360839844,42.201761111362835,41.17363311561578,41.69739692270055,61594891
2010-12-16,42.70289611816406,42.8483867903289,41.50017926934352,41.70709732273058,94510734
2010-12-20,43.09086990356445,43.44004494483907,42.24379544017351,42.295526897829625,68054084
2010-12-21,43.72455596923828,43.88944625772951,43.0844022013199,43.13613106647589,45445832
2010-12-22,43.51117706298828,44.144863485875334,43.11673795772168,43.79569102528534,65741073
2010-12-23,42.76432418823242,43.8280203738317,42.62853461804617,43.650195273948526,53807282
2010-12-24,43.507938385009766,43.692225710065955,42.35695297054461,42.66410023832651,41613388
2010-12-27,42.8419189453125,43.8409488427897,42.777257863369115,43.462675688098216,29346116
2010-12-28,43.000343322753906,43.307488003437136,42.85161894558088,43.000343322753906,22483600
2010-12-29,43.19755935668945,43.45297514927657,43.065000908588935,43.14582790451179,22932832
2010-12-30,43.50148010253906,43.75042594490124,43.32365757522911,43.362454229011554,37228115
2010-12-31,43.99614334106445,44.24832545980324,43.452979862986695,43.65989533801446,41844165
2011-01-03,45.5254020690918,45.74848864140375,44.30005442280334,44.30652182592795,69842837
2011-01-04,44.920806884765625,46.16232033042193,44.82704767170404,45.81961013455949,83358418
2011-01-05,44.03169631958008,45.04689196774307,43.79244388317959,45.0371934543056,51717481
2011-01-06,44.18366241455078,44.67186074024173,44.06726986915631,44.47140748740293,39851736
2011-01-07,42.75785446166992,44.48433497069565,42.42807650035191,44.26124843240377,61225072
2011-01-10,42.07566833496094,43.045602613642394,41.707093723307125,42.67702800198858,65583559
2011-01-11,41.80731964111328,42.70289172458278,41.43228022249242,41.9657425135006,61733208
2011-01-12,41.95927429199219,42.586498367180965,40.494677001596806,41.90754543223592,89637761
2011-01-13,41.225364685058594,42.41838304311606,41.06047697925842,42.14680131253805,71520950
2011-01-14,40.248966217041016,41.163935399306155,39.92888674653928,41.06047508076665,71101317
2011-01-17,40.45587921142578,40.60783467443178,39.65083526184258,39.90625103046404,53388877
2011-01-18,40.9052848815918,41.30619134057263,40.54317765924487,40.54317765924487,61502011
2011-01-19,41.35791778564453,41.67476352844475,40.93438062092036,40.98934318240022,60524280
2011-01-20,41.00874710083008,41.593938310336505,40.77596202635163,40.98934748161277,66863598
2011-01-21,40.70806884765625,41.06047758561113,40.543181139421115,40.753332901593076,38829691
2011-01-24,41.981910705566406,42.179130234219734,40.413852991001235,40.666035084456425,65492957
2011-01-25,42.3763542175293,42.96801286568519,42.04980990659041,42.05627730973271,62526586
2011-01-27,42.0368766784668,42.702897501580715,41.8558230522586,42.49597944149026,55390333
2011-01-28,41.218894958496094,42.32138507861617,40.75009374151006,41.836417945315844,49091667
2011-01-31,41.3643913269043,41.50987941575427,39.96122118329908,40.155207027787334,71870522
2011-02-01,40.8503303527832,41.56484901242365,40.549650449399245,41.21890505008414,66983778
2011-02-02,40.49468231201172,41.057245386278886,39.81896298944658,40.80829439073275,161644397
2011-02-03,41.260929107666016,41.441982726813144,40.45911874342457,40.45911874342457,57170205
2011-02-04,41.11866760253906,42.15972773958284,40.866485526288606,41.238293827675115,73568483
2011-02-07,41.4096565246582,41.73943456124035,41.00228517889947,41.3643950554882,54739177
2011-02-08,40.07114028930664,41.71356008423356,39.85129004385912,41.71356008423356,66087518
2011-02-09,38.74233627319336,40.13580782591457,38.48368935754272,40.01941528990402,86728122
2011-02-10,38.83287048339844,39.08828632690726,37.57842458976697,38.73264384929797,90243721
2011-02-11,38.493385314941406,38.98481726996125,37.18721084004572,38.92662100582267,92871740
2011-02-14,40.10670471191406,40.284524606158726,38.76496478015093,39.26932892152735,55967071
2011-02-15,39.87069320678711,40.54317880705057,39.57324705535544,40.349192974518004,61726365
2011-02-16,41.47431564331055,41.67476888685313,39.172342222087124,39.443923952401846,106958539
2011-02-17,42.36017990112305,42.48303723517881,41.48400746905027,41.642430335273104,65019762
2011-02-18,41.27709197998047,42.767553762898736,41.00551027678135,42.45717541325178,60134456
2011-02-21,41.218894958496094,41.474310740391275,40.24249587878897,41.474310740391275,54992972
2011-02-22,40.371826171875,40.801830802256724,40.10994295182923,40.79536339922883,52707220
2011-02-23,40.543182373046875,47.65602102248913,39.73167084609147,40.27806803339645,46232356
2011-02-24,38.96865463256836,40.47528504663791,38.48045633759268,40.34919399340449,80050967
2011-02-25,39.240234375,39.53444681767372,38.22827229888407,39.32106396070437,81304755
2011-02-28,39.2596321105957,39.87069028624864,38.75203424626338,39.702566309465624,67748302
2011-03-01,41.02490997314453,41.11220178056143,39.39218863872421,39.518279681695425,57340998
2011-03-03,40.37505340576172,40.89234977092789,39.967682162201456,40.73716060247484,54692879
2011-03-04,39.97414779663086,40.94084836010624,39.84482305542368,40.750093654841834,42240235
2011-03-07,38.975120544433594,39.679937970632764,38.48045486558442,39.667005754567555,47068306
2011-03-08,39.83189010620117,40.00001148996281,38.99774800036658,39.24993266504106,44832452
2011-03-09,39.63467025756836,40.1261021897339,39.24993233437239,39.9612145083642,36670480
2011-03-10,38.574214935302734,39.508583748200124,38.48692053315125,39.508583748200124,65346001
2011-03-11,37.58811950683594,38.43842766982321,37.319771470659546,38.43842766982321,76674809
2011-03-14,38.86842346191406,38.978351173352,37.63984232030029,37.63984232030029,55859088
2011-03-15,38.36406326293945,38.79083417054457,37.18074604651533,37.827367221596376,80503138
2011-03-16,38.76820373535156,39.28226646018485,38.570984197774,38.570984197774,55389199
2011-03-17,38.325260162353516,38.777895426522754,38.15067138707732,38.186236917907,39407553
2011-03-18,38.613014221191406,39.020385509370335,38.35113101441275,38.735871571205415,44467629
2011-03-21,38.89105987548828,39.185272322005204,38.5742141090656,38.86196174206105,36924852
2011-03-22,39.10768127441406,39.47625333729972,39.0009872493681,39.1206134912329,31133514
2011-03-23,39.46978759765625,39.56031311326492,39.049484088320895,39.11091146951155,29042852
2011-03-24,39.42774963378906,39.85775157522577,39.16263536286209,39.767226077096275,35588313
2011-03-25,39.79633712768555,39.89009635702105,39.33400061753512,39.89009635702105,41579412
2011-03-28,39.66377258300781,40.100242000876506,39.4471534302161,39.747833283070456,30080075
2011-03-29,39.631439208984375,39.99031531549015,39.34046047138155,39.60557477751286,50570123
2011-03-30,39.81896209716797,40.281298540379574,39.74783361275328,39.83189431351315,34915388
2011-03-31,40.23603820800781,40.53348438950717,39.702573231068904,39.90949388978392,51198419
2011-04-01,40.51731491088867,40.73393147743877,40.10670992020601,40.28452983754252,26314449
2011-04-04,40.81153106689453,41.00875062124369,40.459122312581556,40.54964783562479,23313661
2011-04-05,41.07341003417969,41.24799884790654,40.30069776752397,40.969952297777795,32982608
2011-04-06,41.02167892456055,41.41935169696574,40.81152717268631,41.12513924434182,26515102
2011-04-07,41.27709197998047,41.51310814882831,40.99581176242742,41.12513650628568,26255251
2011-04-08,40.72746276855469,41.506639735793975,40.45911477301911,41.28678948891127,23551524
2011-04-11,40.41062545776367,41.05401559452905,40.29100179524,40.67250869488453,20522523
2011-04-13,41.150997161865234,41.38377960822783,40.051740823469224,40.190764068926754,21998062
2011-04-15,40.77595901489258,41.25445875594558,40.62076983971236,41.021676287691314,26136267
2011-04-18,39.5797119140625,41.14453597040431,39.41159051380503,40.86002203488175,35313998
2011-04-19,39.405128479003906,39.89656311950462,39.123848206484915,39.314602952935715,33385070
2011-04-20,40.38151931762695,40.51084405969583,39.818958890304636,39.831891105608314,28071975
