Price,Close,High,Low,Open,Volume
Ticker,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS
Date,,,,,
2005-12-05,91.8268051147461,92.9410444124294,90.70279419530003,91.8268051147461,2769928
2005-12-06,92.19820404052734,93.39063405146429,90.6148137614524,91.8267929789123,2175668
2005-12-07,92.78465270996094,93.97708282714487,92.0711513501513,92.85307195609738,3366972
2005-12-08,95.0619888305664,95.44317748632922,92.38391451628901,92.85306565490298,4116112
2005-12-09,95.05220031738281,96.42056104174615,94.46576000694137,95.19881039499317,3763920
2005-12-12,94.99356842041016,96.26418922341902,94.27028957708083,95.2867886057199,1822276
2005-12-13,97.65211486816406,98.9031927072453,94.81765245161166,95.1988411628288,10584520
2005-12-14,100.30086517333984,102.52934376646766,97.57392052477194,97.74007985363933,11096708
2005-12-15,98.17991638183594,100.26178498599157,97.62279669854895,99.8219486334333,4362060
2005-12-16,98.26786804199219,99.30391039014539,97.49571910843507,99.30391039014539,4424532
2005-12-19,98.72724151611328,100.61362962420306,98.34605882556829,99.30391031064545,2487756
2005-12-20,97.91600799560547,99.45052839840714,97.69120701150656,98.73702702905808,1892216
2005-12-21,98.0235366821289,99.08890006242228,97.59347790851774,98.13104839274092,3257632
2005-12-22,98.85432434082031,99.69488668546522,97.69121494325735,98.32652549566473,2992392
2005-12-23,98.01372528076172,99.57756614991014,97.6716350906355,99.49937529956863,2030828
2005-12-26,93.15606689453125,98.32651945907904,92.85307503590963,97.74007898516803,2016624
2005-12-27,97.53482818603516,98.51222898571251,92.4621156494773,93.14629620925143,5846432
2005-12-28,97.6716537475586,99.30391415963726,96.17623182390065,98.71747372168664,6371660
2005-12-29,97.84757995605469,99.48961787540779,97.34910799412414,98.65882729513666,3027148
2005-12-30,100.00765228271484,100.83843700738156,97.74008120562804,97.74008120562804,2998956
2006-01-02,99.1670913696289,100.63319269659316,98.76635939315797,100.63319269659316,1249496
2006-01-03,101.2098617553711,101.64969215411486,98.91296967304254,99.40167011609117,2605336
2006-01-04,102.47069549560547,103.00826590012812,101.47373958670302,101.64967649155678,2263844
2006-01-05,100.83844757080078,103.37968994835717,100.5745540963661,103.00828475956627,2587984
2006-01-06,100.09561157226562,102.50979865946084,99.42120861288394,101.64968119991985,4096100
2006-01-09,100.59408569335938,101.8647067349992,100.09561367094848,100.67228252992514,2909928
2006-01-10,99.89036560058594,101.2587267731967,99.11821655266593,101.2587267731967,2479616
2006-01-12,98.9618148803711,100.49632911395327,98.52198459201388,99.89034548912518,3007296
2006-01-13,101.60081481933594,102.33386543130806,99.19641119829984,100.49634712483302,3085972
2006-01-16,101.3467025756836,102.62709537942276,101.04371068031989,101.6496944710473,2090840
2006-01-17,102.16771697998047,103.11579104460792,100.69183213194725,102.42183881812323,2781096
2006-01-18,101.3467025756836,102.58799695685505,99.41144400463482,102.04065483439749,2292536
2006-01-19,100.87754821777344,102.23613790503873,100.6722964074473,102.23613790503873,1477692
2006-01-20,102.63683319091797,103.9954223922364,101.06322063305682,102.23610133672865,3054696
2006-01-23,103.75108337402344,104.32775216808108,101.8451520261257,102.64661582046966,2388580
2006-01-24,104.32776641845703,105.95024940128481,103.63381421912759,104.19092791676164,2512544
2006-01-25,103.28192138671875,105.52017125004484,102.82254785602379,104.58186901705842,2872148
2006-01-27,105.07059478759766,105.75477540481923,103.99545381767805,104.73827610157171,1558952
2006-01-30,105.12922668457031,106.34120605153714,103.60448383697552,105.07058502334782,1576260
2006-01-31,109.15612030029297,109.85007244508466,105.36380062589451,106.54645314464675,5300020
2006-02-01,109.76211547851562,111.03273658378785,108.71630134125665,109.85008394126702,3550400
2006-02-02,109.83052062988281,111.50188550486492,107.90504587006468,109.85007580413608,2427016
2006-02-03,109.15612030029297,110.43651289383732,108.31554611215165,109.46888376716313,1723436
2006-02-06,110.7688217163086,111.61915551916556,108.50124502342264,110.05531446110369,2597500
2006-02-07,114.87391662597656,115.216006893557,110.44628639025647,110.81770345323704,5054168
2006-02-08,112.95821380615234,114.94234234529222,112.01013973444292,114.8446022582639,2743112
2006-02-10,115.39193725585938,115.91973607955353,113.76945429730212,113.76945429730212,2341304
2006-02-13,116.7407455444336,117.28808756684663,114.22881851034688,115.23554603442682,1501336
2006-02-14,118.75420379638672,122.54652388350186,116.70166200237509,116.70166200237509,4446184
2006-02-15,115.71448516845703,121.97962202231291,114.98143455534216,120.02482038733994,4674100
2006-02-16,119.8488998413086,120.60150573229049,116.12500460416445,117.26857087555337,2753564
2006-02-17,117.18055725097656,120.60145926137447,116.35953838224918,120.41575076600672,2892960
2006-02-20,115.28443145751953,117.65952032020742,114.35590064035426,117.48358339291097,3085588
2006-02-21,115.851318359375,117.63995461470007,115.4310312546537,115.52877133192268,5745236
2006-02-22,114.27767944335938,116.31067757169856,110.17259670553472,116.11519744132596,2186724
2006-02-23,115.08892059326172,116.09564798322927,114.60022029350264,114.60022029350264,2594644
2006-02-24,113.14393615722656,115.6656354825787,112.44021221725893,115.5287969578171,2728556
2006-02-27,115.25507354736328,115.72423060606795,112.82135560741675,113.18298905559686,4136960
2006-02-28,115.0009994506836,116.79941967968318,114.35591717592412,115.7242785780292,4654300
2006-03-01,119.42858123779297,119.81954147627913,114.35586975720305,115.33327035341847,6835808
2006-03-02,119.18425750732422,122.17510160846703,118.26549835699609,119.81956803568823,5376092
2006-03-03,117.7083740234375,120.1127774194638,116.72118974676827,119.36017170290567,4601768
2006-03-06,123.81713104248047,124.8140750290577,117.63995118070103,119.7511344018514,6513408
2006-03-07,124.48176574707031,127.3455549151899,123.81714034977959,124.13967546089995,5489256
2006-03-08,120.16165161132812,126.50498491891129,119.57521115634962,124.48175819053849,5500208
2006-03-09,118.48049926757812,120.98265441836743,113.055925786121,119.57519512883844,7782852
2006-03-10,121.24658203125,122.76155343107617,118.85194981862152,119.24291017986698,4608088
2006-03-13,120.29850006103516,123.15250573903019,119.9661813894751,123.15250573903019,2354776
2006-03-14,119.46769714355469,121.8818721972915,119.04741005316843,120.80673138400344,2683584
2006-03-16,120.81653594970703,121.53004345646005,112.72366277977882,112.72366277977882,4630944
2006-03-17,122.6148910522461,123.54342151457877,121.60816377851683,121.9307107115799,5346860
2006-03-20,121.8232421875,123.8171422726621,121.49092351811257,122.9570247673255,2420052
2006-03-21,121.04129791259766,123.81711812259324,120.04434209888787,122.76152065658528,2952624
2006-03-22,121.91119384765625,123.2697712730997,119.68271548350236,121.01197804669904,5962568
2006-03-23,121.35408782958984,122.74200420306254,120.45488381501761,122.1751069344217,4238576
2006-03-24,122.08711242675781,122.74197801892369,121.1976802242474,121.402931973879,3188464
2006-03-27,123.250244140625,125.4005259575114,122.27284331476756,123.15250405803926,3628240
2006-03-28,124.88251495361328,125.37121542996172,123.35777185363897,124.11037774591394,3462040
2006-03-29,126.44633483886719,127.34555072016174,124.91182037820379,125.57645768476229,4308544
2006-03-30,122.64424896240234,126.95458381618941,121.99915493257244,126.95458381618941,4453996
2006-03-31,122.57581329345703,124.71632310603881,122.03824293524136,124.30581960495641,4149096
2006-04-03,125.60576629638672,125.9674117276893,122.03825360716752,122.03825360716752,1694288
2006-04-04,127.61921691894531,128.72368458879308,125.49826196811718,125.96741912177121,4628924
2006-04-05,128.74322509765625,129.48605923035743,127.64854100393106,128.0395013132846,2834852
2006-04-07,127.60945129394531,129.99431172996057,112.7627301469752,129.48606806558666,4058460
2006-04-10,126.14334106445312,128.0395009456051,124.52085817152742,127.45306048325884,2705320
2006-04-12,121.36381530761719,127.06206499484959,120.26913152012494,127.06206499484959,2764652
2006-04-13,119.98571014404297,121.96006675949394,117.48356668409156,121.15859100944155,3914084
2006-04-17,123.16227722167969,123.69984768263002,119.43838241478352,119.43838241478352,1488376
2006-04-18,123.94417572021484,125.87943380590956,105.07057129913292,123.64118390084013,1919232
2006-04-19,124.84339141845703,126.16288231309487,123.62164059008867,124.71632455984255,2249100
2006-04-20,125.52757263183594,127.06208690896462,123.54344450225483,123.73892463596093,1475592
2006-04-21,126.8177719116211,127.384669229048,122.7615580123284,122.7615580123284,2314724
2006-04-24,126.20195770263672,127.19891344965795,123.78778305042964,126.08467440588569,1342392
2006-04-25,123.66072845458984,126.67112730181954,122.0089308610918,123.78779531462534,1744956
2006-04-26,126.07492065429688,126.47565256134249,122.2239594497363,123.15249012928248,2545220
2006-04-27,122.89837646484375,128.43046249347492,121.3931768773941,122.22396754040363,2142144
2006-04-28,122.1164321899414,125.10727561129194,117.2880708855862,122.17507383915229,1184276
2006-05-02,123.76824188232422,125.10727592246806,122.19461738243426,123.41636812386461,1338472
2006-05-03,126.01626586914062,129.01688098007696,123.44569748321001,125.09750690623235,2007196
2006-05-04,130.15066528320312,131.8318015226398,126.0846810555507,126.67112143255326,2777840
2006-05-05,132.955810546875,134.27530137827583,130.38524215471907,130.38524215471907,4758580
2006-05-08,131.27471923828125,135.27229151092803,130.64918024390542,133.90393018061516,2078132
2006-05-09,138.7420654296875,141.4983313476884,129.9943268907956,131.75364860811464,5374828
2006-05-10,137.4518585205078,140.05174186967926,136.44513107606411,138.79089264184174,2113168
2006-05-11,136.640625,140.68706649567437,134.9595004806191,137.77440748501235,1492784
2006-05-12,135.35047912597656,138.7909254635948,131.47996208220215,136.8556669417076,2152424
2006-05-15,130.2777557373047,138.18493063918103,127.06210470132338,136.24967227203445,3791812
2006-05-16,133.2099609375,134.84221554415763,122.43899667824515,127.4530676871765,3701320
2006-05-17,138.56610107421875,139.35780523532787,133.27836534497843,133.27836534497843,3569212
2006-05-18,127.70718383789062,136.249669062014,123.17204182147357,133.27836829738476,4965428
2006-05-19,121.64730834960938,131.94911577485666,117.97228351129779,130.58075457422854,2773328
2006-05-22,122.35102081298828,127.2575674107384,110.44627586339047,127.01321724289903,3112164
2006-05-23,120.5721435546875,122.37056316312527,113.8183073510059,122.17508303027682,5184108
2006-05-24,112.8897705078125,122.17507630715639,110.09440714813672,122.17507630715639,6542524
2006-05-25,117.06329345703125,118.85194176093134,102.36319441574084,110.09443264898997,7821772
2006-05-26,115.59718322753906,121.12928107956249,102.62707990192264,117.28809131648302,4501400
2006-05-29,115.67538452148438,120.1909714388316,114.35589344329253,117.48357599900652,5775944
2006-05-30,119.54586029052734,124.27648139440709,116.89710715510097,116.89710715510097,8270400
2006-05-31,119.41883087158203,121.9796161169573,110.44628702897577,116.89713211208408,4722136
2006-06-01,111.44322967529297,123.15249553076178,109.66436506786881,117.28809098167788,4205872
2006-06-02,117.11215209960938,118.55870996980946,109.46888307187683,109.46888307187683,4665520
2006-06-05,119.00830841064453,120.59170472416163,114.35588340370055,116.31068482940483,4848084
2006-06-06,110.70040130615234,117.25875764123306,109.08769014517375,114.35588232393599,3940788
2006-06-07,105.83297729492188,112.98754731802697,102.04065692043267,109.46890397594309,5634352
2006-06-08,104.05408477783203,106.31187819611769,93.83047499295682,102.62708202354652,4141816
2006-06-09,110.17262268066406,111.03274022955544,101.64969175945217,105.33448831326706,3631880
2006-06-12,107.4358901977539,113.2514249054759,103.86837730982361,111.03272988188542,4281624
2006-06-13,99.82194519042969,105.75476939880221,91.0448869639411,103.86838103170057,3574924
2006-06-14,102.69551086425781,106.14574091699009,89.26602567565624,89.26602567565624,3524792
2006-06-15,107.84638214111328,108.68694425179275,102.66615907875266,102.66615907875266,4685280
2006-06-16,108.0027847290039,112.94843022266984,104.97284235199113,108.68696526574873,3805996
2006-06-19,109.32230377197266,110.34857484001532,105.6179515306143,107.95394234791578,3425200
2006-06-20,105.24652862548828,109.46889553806274,103.65336046260316,107.54342063008157,7097796
2006-06-21,105.55927276611328,107.61181418100993,104.19091182284885,104.77735222710504,4759580
2006-06-22,113.44690704345703,114.10177274369539,107.51408890972182,107.61182899054884,5185400
2006-06-23,113.40780639648438,115.99791821501108,110.44627754472351,111.42367823096001,4858304
2006-06-26,110.67109680175781,113.37849223172293,109.50798746935514,113.37849223172293,3002280
2006-06-27,111.3064193725586,112.75296554726539,108.12986644447373,110.0553414468783,4271128
2006-06-28,113.8769760131836,114.94234537611665,108.7065228868178,109.46890035820633,2804780
2006-06-29,119.32666015625,121.61394503644988,115.15982135962865,116.15429304667208,6859368
2006-06-30,123.67251586914062,125.50234648671405,120.52998727567149,121.61396401158854,3700544
2006-07-03,122.93658447265625,125.30343193162797,121.03714598795126,125.30343193162797,2718316
2006-07-04,124.67692565917969,126.30786185150349,123.31450413862872,125.10455339225398,3951760
2006-07-05,123.68245697021484,125.89019172241555,122.7576054495844,124.80621499692296,4398440
2006-07-06,122.63822937011719,126.29788960990753,118.40178290244988,122.75757324245231,2856800
2006-07-07,119.02833557128906,124.68688270289859,118.54104194745439,124.24931267048483,2284128
2006-07-10,122.33991241455078,122.61836936625441,117.60622921242492,119.29683122315187,1623484
2006-07-11,119.52556610107422,123.67250858294608,118.342142250658,122.61837092021959,2472808
2006-07-12,121.68355560302734,122.10124100356667,117.15870933757489,119.53549914448024,1738180
2006-07-13,118.51117706298828,126.97414018680136,117.66587619338196,122.10122929142373,2754868
2006-07-14,116.42279052734375,117.34765401224186,115.35871072389878,117.34765401224186,1549164
2006-07-17,108.51676177978516,115.75652159443166,106.4084863453968,115.75652159443166,3356116
2006-07-18,108.61619567871094,111.97751492572844,107.21399299076535,111.97751492572844,4030100
2006-07-19,101.60517883300781,110.1874687304598,99.84496264023613,108.03941220116901,5494800
2006-07-20,105.78194427490234,107.88028916248972,103.62394565592857,105.41399462119413,2828068
2006-07-21,102.17203521728516,105.41401085919604,100.64054621651547,103.82285597830251,3143680
2006-07-24,103.2361068725586,103.8228476155367,98.37314380139622,101.03832679826178,2147496
2006-07-25,105.1654052734375,107.99965023825355,103.44496400037838,103.44496400037838,2574824
2006-07-26,111.99739074707031,113.25043471958148,104.41952173950745,105.61288770224468,6305824
2006-07-27,115.0902328491211,115.95541850876137,112.37531982409979,112.37531982409979,5769200
2006-07-28,114.5929946899414,116.65154653772888,111.88802400823582,113.76757820900411,2168600
2006-07-31,117.36752319335938,118.34211013262244,114.76201268323219,115.37858016592035,2222236
2006-08-01,116.27362060546875,123.31448475196402,110.58524761627741,123.31448475196402,2040136
2006-08-02,118.88910675048828,121.29572371262098,116.15430923008809,117.3178364102207,7506396
2006-08-03,117.95430755615234,121.02722810100641,116.97973239502586,121.02722810100641,2905948
2006-08-04,116.50236511230469,119.91340805890657,115.4084461910624,117.5465604462178,2479640
2006-08-07,117.38746643066406,118.42171964273922,114.98083712993439,117.34768512644008,2172752
2006-08-08,119.58523559570312,119.93330073049312,117.16866423262752,118.54104019133317,1520180
2006-08-09,122.25045776367188,123.69244228101006,118.37201664807259,119.7145539573185,3650008
2006-08-10,122.17083740234375,123.32442204310951,120.9476324650855,122.32000814398276,1451432
2006-08-11,121.91227722167969,125.68132705531849,121.12664222107223,123.21503260419416,2548360
2006-08-14,123.3542709350586,123.662554731248,121.99183743515178,122.3796838224113,1173416
2006-08-16,126.21834564208984,128.2072890788675,124.30896479860225,124.30896479860225,3776352
2006-08-17,128.2470703125,128.92331593649106,125.92000406470406,128.86365006132652,3047416
2006-08-18,128.25701904296875,130.25591700797273,126.9144821563799,128.2470767531999,4086500
2006-08-21,132.04595947265625,132.76197425325938,127.29237980836855,128.88353455597314,4382488
2006-08-22,131.2205352783203,133.65699084051724,130.54428969503476,132.76196634828165,2079228
2006-08-23,125.8603515625,131.27028071060434,115.12005586799602,127.50123007138257,4285560
2006-08-24,127.48133087158203,128.03823260100512,123.93105958485884,127.29237881886334,2752532
2006-08-25,129.6492462158203,130.49454700136064,126.72550968099904,127.69014219220949,2437300
2006-08-28,129.65924072265625,131.66806894285315,128.88354784738496,131.27028021492913,2610800
2006-08-29,130.6437530517578,131.46916948604468,129.28133156721486,129.28133156721486,2982944
2006-08-30,130.7431640625,132.264710322783,129.8779787079358,131.86692172030845,3695196
2006-08-31,128.5354766845703,131.27027406083775,124.04046912557901,124.04046912557901,3848512
2006-09-01,131.23049926757812,131.86696366188002,126.40731092851237,130.22608515477518,1989256
2006-09-04,131.1211395263672,133.2294154122675,130.81285561940317,132.28466696668505,1768732
2006-09-05,130.2758331298828,131.86698834368292,129.28136112125776,131.86698834368292,1312964
2006-09-06,128.31671142578125,131.46918242694656,127.69018928608122,130.47471054777148,3135392
2006-09-07,128.25701904296875,131.86695641606016,125.78079405267657,131.86695641606016,4424264
2006-09-08,128.0879669189453,131.72773125286284,126.94432435716901,131.72773125286284,4141828
2006-09-11,124.11006164550781,128.43601331344016,123.31448432726737,128.06806365957257,3637372
2006-09-12,125.92000579833984,126.69569860480048,121.1365991972926,125.28355360175907,3375032
2006-09-13,127.16309356689453,128.8437531961365,126.34763161496633,126.49680237248106,2920768
2006-09-14,126.7752685546875,129.24155130840126,125.63162599700239,127.53106468663933,3227560
2006-09-15,128.0283203125,129.14212403234208,126.49683109305457,126.77528809279013,3168172
2006-09-18,129.6492462158203,130.27576812445048,128.40615682531984,129.22163074921505,2401852
2006-09-19,126.35757446289062,132.2547966251982,125.35316045242683,132.2547966251982,2375220
2006-09-20,128.58518981933594,129.2315964193558,124.80619738845058,128.92331262264037,2831044
2006-09-21,129.0028839111328,130.21614685548263,128.28686903281576,128.65481876259418,1224520
2006-09-22,130.5542449951172,130.8724710719964,127.90894065542885,128.88352774263473,2258040
2006-09-25,131.41941833496094,132.73211595513322,129.74870123697295,130.87245896996487,3498084
2006-09-26,132.354248046875,132.86142621304217,129.2813279019123,131.38960316264746,3186140
2006-09-27,130.5144805908203,133.83601880861204,130.08685286384852,132.35425340856935,3480600
2006-09-28,132.57301330566406,134.75090864825737,130.1763390557704,130.87246921114885,4098288
2006-09-29,135.26803588867188,135.79511074592125,133.4581022490123,133.65699658917478,2349444
2006-10-03,136.04373168945312,138.43046382435583,135.64594300030268,136.24262603402835,3300208
2006-10-04,134.71116638183594,138.60950366508024,133.45813416704493,136.9785672577816,2915424
2006-10-05,137.10781860351562,137.93323503162213,135.7155581201395,136.20285171723074,2227812
2006-10-06,139.6039276123047,140.73761552100135,136.9387388771062,138.82823491099512,1766652
2006-10-09,137.58517456054688,140.2006402699567,137.26694843798262,139.6039571854874,1716076
2006-10-10,138.62937927246094,139.56418526217934,137.8338017730494,138.03269614790227,850040
2006-10-11,136.37191772460938,139.95201607163514,135.27799878524038,139.2260468287802,1583524
2006-10-12,138.510009765625,139.00724556728284,135.4669169478423,137.4260332901017,1774692
2006-10-13,138.54978942871094,141.21497838360045,137.1078054945122,141.21497838360045,1893700
2006-10-16,137.43600463867188,139.6238426285784,136.90892972164772,138.62937081498453,1757092
2006-10-17,137.64483642578125,138.96748874692386,136.2426336460924,138.96748874692386,980212
2006-10-18,138.03268432617188,139.12660329417469,136.47136847311444,137.23710689489712,1926440
2006-10-19,137.62493896484375,139.0271416132916,136.14317372574834,139.0271416132916,1597412
2006-10-20,138.94760131835938,141.01610761164167,137.43600896987925,138.23158644582645,2353972
2006-10-23,137.64483642578125,139.92217922631534,136.86915572232797,139.92217922631534,1079960
2006-10-26,145.5111083984375,149.15088488502545,138.23157970435824,139.17632791097077,7493440
2006-10-27,151.6072235107422,152.91992141014876,145.59066921595706,145.59066921595706,7323036
2006-10-30,157.2061004638672,160.38841009156047,149.17076379812252,149.17076379812252,6976312
2006-10-31,155.52545166015625,157.68345067180894,153.81495283170253,155.13760521919852,3669820
2006-11-01,154.7298583984375,157.04697023811883,153.61604278070948,157.04697023811883,2140184
2006-11-02,154.53097534179688,156.13207251097427,154.14312891210835,155.51550485114518,1923316
2006-11-03,152.90997314453125,155.8735038016372,151.45804682415928,154.34201488581434,1344556
2006-11-06,152.15420532226562,154.3122045550033,150.632658413223,153.94425479664523,2032336
2006-11-07,156.18177795410156,157.70332448626402,152.22377579642145,154.83924118085713,3921072
2006-11-08,155.21714782714844,157.12652863576417,152.4525116447003,156.52984561562837,2837944
2006-11-09,164.58506774902344,166.0767753117034,149.20059527506956,152.11439009710944,6565936
2006-11-10,165.34085083007812,168.46349417721075,164.68450198197226,165.480079286233,4900264
2006-11-13,167.18063354492188,169.52758430775592,165.87787805763045,166.27566673402765,2584788
2006-11-14,163.8392333984375,168.06573866061268,163.0933795286419,167.46905556477617,3410536
2006-11-15,165.1817626953125,167.0712590777393,162.49668888870596,164.08784373706538,1798120
2006-11-16,162.4370574951172,165.87792815728014,162.10887688215124,165.07240827219627,2247784
2006-11-17,161.56187438964844,166.67346149589258,160.10994809569632,163.8889406594457,2305376
2006-11-20,162.97401428222656,164.45576728748827,157.15635529306078,162.09887439897804,3672336
2006-11-21,166.76295471191406,167.8568735354122,163.7894820274052,163.7894820274052,3296816
2006-11-22,167.03146362304688,168.74196222380087,165.08230152690368,167.46903359717217,2076424
