Price,Close,High,Low,Open,Volume
Ticker,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
Date,,,,,
2005-12-05,50.30952453613281,51.88717442070799,49.52069792210654,50.00275714468821,939720
2005-12-06,50.13423156738281,50.70393673059957,49.52070010097611,50.30952674971009,568536
2005-12-07,49.87128829956055,50.48481639584225,49.6959931248469,50.30952456460597,323257
2005-12-08,49.95893478393555,50.3533480956621,49.520698513901024,49.871288867319606,276190
2005-12-09,49.95893478393555,50.92305324062054,49.739816648918286,50.52864327237139,815804
2005-12-12,49.60834884643555,50.39717554010655,49.30158476749554,50.046585155479946,351411
2005-12-13,50.22187805175781,50.70393730097241,49.170110289440245,49.4330547376278,1018280
2005-12-14,50.96687698364258,51.492759143891426,50.17805039979207,50.835404771841745,1315573
2005-12-15,50.92306137084961,52.28159669963838,50.22188389554188,51.27365178024244,1494160
2005-12-16,50.92306137084961,51.27365178024244,50.44100206554291,50.92306137084961,520560
2005-12-19,51.273643493652344,51.88717493919494,50.923053140920175,51.05452535906409,609016
2005-12-20,52.98276901245117,53.24571012213657,50.09041011895656,51.66806012054656,1650563
2005-12-21,53.070411682128906,54.42894345181126,52.36923431811325,53.46482499422441,3013443
2005-12-22,53.20188903808594,54.03453870103059,52.851298650484694,53.026593844285316,983830
2005-12-23,51.71187973022461,53.771588856664636,51.142171243263384,53.464824805825444,510613
2005-12-26,49.08246612548828,51.49276580129351,48.95099389668965,50.966883573054346,583374
2005-12-27,50.30952453613281,50.61628858410005,48.644225392511736,49.34540274749211,374281
2005-12-28,50.04658508300781,51.05452992974143,49.6959980423666,50.48482139141761,485357
2005-12-29,49.95893478393555,50.57246623067936,49.652170732302345,50.52864327237139,452349
2005-12-30,51.142173767089844,51.711882282165746,50.046583040772774,50.39717341058526,544092
2006-01-02,51.974815368652344,52.50070084223282,51.27363808068876,52.01863832224812,519633
2006-01-03,53.377174377441406,54.078351679715446,52.018639383906375,52.50070191372957,1329290
2006-01-04,51.536590576171875,53.8592444101429,50.13423568921285,53.8592444101429,1823792
2006-01-05,52.67599868774414,53.6839434532367,50.002758090604985,52.150116497429934,3677034
2006-01-06,51.755706787109375,53.72777015333395,51.361293445168926,53.02659273626074,1834759
2006-01-09,51.229827880859375,52.58835984139997,51.054532679359134,52.1501235093883,988392
2006-01-10,51.09835433959961,52.54453553571606,51.01070841282555,51.71188585745137,804771
2006-01-12,51.01070785522461,51.62423936636982,50.3971763440794,51.18600305033435,369353
2006-01-13,50.13423156738281,51.536586339046,49.87129046563066,51.01070413554168,486228
2006-01-16,49.56452178955078,50.48481729382008,48.77569850452456,50.221876198811344,1736527
2006-01-17,47.41716003417969,49.95893157448285,47.154218957746274,49.52069533260142,723874
2006-01-18,47.24187088012695,47.89922528007226,45.88333577879142,47.89922528007226,401588
2006-01-19,47.72393798828125,48.074525053412756,47.417170544878516,47.76776095348795,377158
2006-01-20,48.16216278076172,48.64422196942092,47.54863138452405,47.54863138452405,534416
2006-01-23,47.19804763793945,48.20599245391229,44.04274765107441,44.04274765107441,504455
2006-01-24,47.460994720458984,48.11834919944884,47.154227290843714,47.154227290843714,435263
2006-01-25,45.664215087890625,48.07451441935942,44.70009669269398,48.03069146384634,1731859
2006-01-27,47.02275085449219,47.241868978989395,45.13833364642528,45.13833364642528,872906
2006-01-30,46.14628219604492,48.16216844045301,46.014809973016725,47.32951882938863,477945
2006-01-31,45.97098922729492,46.75981257302413,45.751871074012755,46.01481218925582,374879
2006-02-01,45.050697326660156,46.84746566142763,44.78775284649296,46.84746566142763,319007
2006-02-02,43.73598098754883,45.576571980124434,43.385390634926146,44.700099442045115,554206
2006-02-03,45.97098922729492,47.72393445355229,45.57657588269148,46.45304849582016,1532968
2006-02-06,45.313636779785156,46.80364095696916,45.13834158067919,46.45305055875722,451717
2006-02-07,45.79570007324219,45.970995287672714,45.13834552673632,45.357463708904945,403685
2006-02-08,44.87539291381836,46.01480650134673,44.568625531056355,45.576570248952955,528261
2006-02-10,45.708045959472656,46.10245594202404,45.138337450377854,45.48892781650966,367316
2006-02-13,46.62834548950195,46.935109578563505,45.66422357170686,45.79569580614913,539236
2006-02-14,46.40922546386719,47.19804880840673,46.277753234705095,46.628343616818896,329853
2006-02-15,46.01482009887695,46.71599764121181,45.79570190792992,46.71599764121181,187269
2006-02-16,45.708045959472656,46.45304630815585,45.53275077640676,46.10245594202404,214251
2006-02-17,44.700103759765625,46.10245861875934,44.30569041083685,45.79569453819125,283452
2006-02-20,44.52480697631836,45.13833845901998,43.8674525327404,45.13833845901998,202266
2006-02-21,44.612457275390625,45.269811734202015,44.34951281708393,45.269811734202015,193996
2006-02-22,44.04275131225586,44.91922397518633,43.867456110974196,44.61245988055181,304608
2006-02-23,43.34157180786133,44.65628074029305,42.990981421821786,44.65628074029305,976036
2006-02-24,44.963050842285156,45.09452309052725,43.078636459510285,43.341577612516296,560806
2006-02-27,45.182159423828125,46.19010419684282,44.91921832670874,46.19010419684282,252663
2006-02-28,44.349517822265625,45.57658095458807,43.998930744086394,45.13834459925549,366916
2006-03-01,43.73598098754883,45.13833571108478,43.07862658398934,43.8236269039658,291281
2006-03-02,43.21009063720703,44.26185823424083,42.94714957381784,43.82362201409983,584100
2006-03-03,42.202152252197266,44.08656612288836,40.624499075927375,43.73597912864402,1290887
2006-03-06,42.2898063659668,42.947160869064724,42.11451116311177,42.947160869064724,510959
2006-03-07,42.99098205566406,43.3853954099042,42.15833238415217,42.77186389702818,567289
2006-03-08,42.8595085144043,43.86744992863617,42.59656407780021,42.94715443095406,580625
2006-03-09,42.99098205566406,43.473041335967444,42.07068645808892,43.473041335967444,356969
2006-03-10,42.94715118408203,44.174213983875234,42.6842101108341,43.82362365722656,420045
2006-03-13,42.24597930908203,43.29774708085771,42.11450708380598,43.12245189498217,273193
2006-03-14,42.4212760925293,43.166276481209856,42.245980900052196,42.4212760925293,393846
2006-03-16,42.158329010009766,43.166273796455044,42.07068309096126,42.903332695832034,216190
2006-03-17,41.544803619384766,42.59656809098218,41.41333138869623,42.20215808587201,250101
2006-03-20,40.49303436279297,41.98303843581675,40.361562136784734,41.98303843581675,502433
2006-03-21,40.31774139404297,40.97509587329367,40.186269160801714,40.97509587329367,402981
2006-03-22,39.44126510620117,40.405383582517324,39.26596992592256,40.36156062331704,422069
2006-03-23,38.389495849609375,40.18626385357429,37.86361367305093,40.18626385357429,867934
2006-03-24,38.30185317993164,38.7400894786872,37.73214465415836,38.56479429048945,664775
2006-03-27,40.4492073059082,41.45714867715218,38.56479008916059,38.56479008916059,1035221
2006-03-28,39.52889633178711,41.9830212565392,39.30977827375397,40.36154562100827,869790
2006-03-29,38.52097702026367,40.010981324856125,38.12656362441889,40.010981324856125,872776
2006-03-30,37.863609313964844,40.230085522989576,37.38155015037093,38.564786583144816,3776622
2006-03-31,41.0189094543457,41.63244083000967,38.389492138766144,38.389492138766144,3359270
2006-04-03,41.939212799072266,42.46509836799852,41.36950761208255,41.588625763265746,863657
2006-04-04,43.64833450317383,43.9112756126221,41.67627116709539,42.465097838917806,1622005
2006-04-05,48.73188400268555,49.17012038164307,43.21010629651637,44.70011065366761,4273963
2006-04-07,50.57246780395508,52.76364922229388,49.17010969013174,49.52070005445695,5596496
2006-04-10,50.92306137084961,52.15012446024658,50.04658869084546,50.92306137084961,1830890
2006-04-12,47.06658172607422,51.71188607793931,45.751872757991016,51.05453159389771,1413564
2006-04-13,45.225982666015625,47.855400340632286,44.2618641893805,47.41716406152951,1200463
2006-04-17,45.664215087890625,47.24186823417922,45.22597884580539,45.664215087890625,476872
2006-04-18,47.72393798828125,49.43306037916586,45.751874462678536,46.365406006006076,1664505
2006-04-19,46.67216110229492,49.082460501943956,46.23392484781328,48.293633906486086,1072766
2006-04-20,46.19010543823242,47.241873198454385,45.97098729416441,47.241873198454385,347353
2006-04-21,45.313636779785156,46.71599168567727,44.261868928627166,46.45305055875722,504870
2006-04-24,45.313636779785156,46.7598146495843,44.87540045375915,45.839519033625244,488199
2006-04-25,44.349517822265625,46.19011252074928,43.73598959958246,46.146289553911636,1830699
2006-04-26,46.19010543823242,46.978928750790736,44.26186510173841,44.26186510173841,836416
2006-04-27,45.83951187133789,46.759807343503525,45.62039374256144,46.45304330060741,1080296
2006-04-28,46.01482009887695,46.27776125931774,43.034811364606,45.62040668647664,511550
2006-05-02,52.28159713745117,53.11424351564545,49.213942731747736,49.213942731747736,2476418
2006-05-03,52.41305923461914,53.64012217509779,50.52864520739251,53.377181071703085,1838812
2006-05-04,52.28159713745117,54.69189702764673,51.755711518958094,52.938951652959055,2124298
2006-05-05,52.28159713745117,53.81542434030289,51.40512445010734,52.588361240630334,964028
2006-05-08,54.0783576965332,54.604239895879694,52.15011739313361,52.15011739313361,1724945
2006-05-09,53.28953552246094,54.69189374410434,52.45688585077856,54.1660081571839,819176
2006-05-10,54.0345344543457,55.568361428468506,53.46482595513768,53.46482595513768,1380370
2006-05-11,52.763648986816406,54.29747597280829,52.15011752372415,53.72776746919174,887533
2006-05-12,54.0345344543457,55.086298847533655,49.95893572857128,52.588353398496075,1281969
2006-05-15,52.325408935546875,56.09424001806518,51.18599535387538,54.16599984874874,2826834
2006-05-16,50.57246780395508,53.815416971792004,45.57657350144711,52.50070812078872,1249691
2006-05-17,53.68394088745117,54.34129526566486,50.44099195290153,50.572464165935166,1082462
2006-05-18,47.41716003417969,53.02658526765285,46.62833680487943,53.02658526765285,1466566
2006-05-19,42.6403923034668,49.78364181584928,41.41332935554122,48.205991842428936,1222083
