Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2005-12-05,29.452680587768555,30.03539319790331,29.349849912135433,29.992547355466865,3044960
2005-12-06,29.176321029663086,29.731182350357017,29.00921996218714,29.221308018406855,3001160
2005-12-07,29.7354679107666,29.898283413457563,29.178462173309544,29.180606590153868,3881460
2005-12-08,29.489103317260742,29.842588915602835,29.418409466520963,29.735472661971045,7073840
2005-12-09,29.4783935546875,29.76974988788707,29.135620244242634,29.564085247834438,3558000
2005-12-12,29.459108352661133,30.035394270455786,29.309146264314357,29.69262424979578,6600580
2005-12-13,29.769750595092773,30.163937623218626,29.362706870653756,29.735472609448273,11441960
2005-12-14,30.789501190185547,30.978026873156534,29.83402261477159,29.86401503988705,16593580
2005-12-15,30.159650802612305,31.449331355687832,30.03110999625929,31.020866359749114,5990720
2005-12-16,30.028961181640625,30.408153521537816,29.482667797502838,30.056812445323278,10172760
2005-12-19,30.48956871032715,30.633104082422197,29.86400698001353,30.29247194827156,6324660
2005-12-20,31.511457443237305,31.749255647506146,30.46386065555101,30.52813105893447,12918100
2005-12-21,31.147266387939453,32.04918674809024,30.900900294063167,31.894939070017287,8525720
2005-12-22,31.798519134521484,32.00632486044651,31.063703442855047,31.27793588039198,5801320
2005-12-23,30.862335205078125,32.07060644393448,30.63524926502333,31.749257675420253,4688620
2005-12-26,30.35245704650879,31.055142607982333,29.99254803912488,30.7637862962737,4794700
2005-12-27,30.35245704650879,30.630959932086324,29.996833604144683,30.078239725951054,4711060
2005-12-28,30.106094360351562,31.149405637702102,30.00754923637923,30.76378973495308,6511700
2005-12-29,30.268909454345703,30.52813222596141,30.16393761810409,30.421015972536985,4745080
2005-12-30,30.367454528808594,30.54955344731103,30.13179748944406,30.54955344731103,4254200
2006-01-02,30.568828582763672,30.8473314194468,30.292466893750383,30.367449558255444,5371040
2006-01-03,30.56241798400879,30.763797114688547,29.135628341001947,29.135628341001947,2565580
2006-01-04,31.365774154663086,31.494311664804748,30.59239487039095,30.849473159602073,10739840
2006-01-05,31.684988021850586,31.83495339920184,31.074427308502973,31.363639245690116,7707000
2006-01-06,32.94681167602539,33.20603441527304,31.27794209438622,31.706407054583288,17233720
2006-01-09,32.771141052246094,33.12034102285621,31.706405419548368,32.486211476136894,11035400
2006-01-10,32.064170837402344,32.99179775085018,31.933488910359397,32.773279733564245,13599600
2006-01-12,31.9913330078125,32.5119163061735,31.706403449407965,32.06417125822116,7899020
2006-01-13,31.273656845092773,32.25484200611741,31.10655577044382,32.25484200611741,6765760
2006-01-16,31.766393661499023,32.01061857169303,31.14940303830221,31.663562980609026,6856240
2006-01-17,32.09203338623047,32.26127564522236,31.749260033452533,31.749260033452533,5220240
2006-01-18,31.907793045043945,32.24199526361827,30.853769406106103,31.877800622067504,12489720
2006-01-19,31.211536407470703,31.907792098488873,30.862336353302826,31.907792098488873,12867000
2006-01-20,31.070138931274414,31.877796364238417,30.939456976704264,31.299369273278,9704300
2006-01-23,30.828052520751953,31.2693741748264,30.035392999660626,31.0851341115303,8355020
2006-01-24,30.67380714416504,31.23509850538474,30.573120878669403,30.935171050253736,12690180
2006-01-25,30.802352905273438,31.235103531221146,30.555986803317936,30.688809925875265,17554040
2006-01-27,31.58214569091797,32.13486577451087,31.322926270936367,31.912065476802397,13302280
2006-01-30,31.8585147857666,32.08988299656331,31.45361551347984,31.582153045152637,6622920
2006-01-31,32.66831588745117,32.83755812819271,31.277945752200036,31.543595235402883,12300080
2006-02-01,31.654985427856445,33.1631836965778,31.49216994373683,32.77756463531792,12744080
2006-02-02,31.684988021850586,32.220569315451364,31.537170330716958,31.654995600166092,9553120
2006-02-03,31.357206344604492,31.691408482841492,31.04228434459005,31.449328008770312,5538040
2006-02-06,31.912071228027344,32.134871565889114,31.106555021995025,31.35720662793758,11492980
2006-02-07,33.0239372253418,33.206036150512745,31.50074408148695,31.535022064636745,17486980
2006-02-08,32.66831588745117,33.07749748790586,32.13487577280826,33.07749748790586,6704440
2006-02-10,32.65117263793945,33.07749317549709,32.229134396297965,32.9446700856765,12122420
2006-02-13,31.982765197753906,32.64902833499651,31.83708868182011,32.177717537249016,5819760
2006-02-14,32.044898986816406,32.561200116411115,31.672133245524833,32.1777220959178,11979880
2006-02-15,31.86707878112793,32.349101821514736,31.577863649324662,32.09202352042737,8121820
2006-02-16,32.5633430480957,32.9446766722762,31.547879726228867,31.867087357922607,9489300
2006-02-17,31.80710220336914,32.88469150720494,31.556450549624767,32.88469150720494,9582640
2006-02-20,30.94374656677246,31.916360796116106,30.849483732339465,31.70641383601556,10184960
2006-02-21,31.055137634277344,31.277937945699303,30.956589268174994,31.277937945699303,7511140
2006-02-22,31.134416580200195,31.265098565183173,30.915898466030622,31.05515158353043,6388940
2006-02-23,30.93303108215332,31.22652856619997,30.506707222925485,30.935172230376285,22109140
2006-02-24,30.483139038085938,30.943740844999827,30.249626412555703,30.943740844999827,19275300
2006-02-27,31.19868278503418,31.350786042909448,30.680240481375375,30.853768298720116,6295700
2006-02-28,31.584293365478516,31.87779408974262,31.010151880744427,31.46432369815666,9854140
2006-03-01,31.99991226196289,32.134879803193584,31.063717143087135,31.492182207129716,9687980
2006-03-02,32.48834991455078,32.56333258003645,31.494311471812043,32.13058211334408,10085820
2006-03-03,32.55048370361328,32.65974109216767,32.00847578790706,32.563337129451654,9819440
2006-03-06,32.56761932373047,32.73472038019135,32.39194713831227,32.56333375925181,6337520
2006-03-07,32.46693420410156,32.73472481405138,32.10273962835548,32.10273962835548,11025360
2006-03-08,32.56547546386719,32.981086964350574,31.70640446563269,32.34910185344957,16202260
2006-03-09,32.14344024658203,32.5419127949207,31.663561577737713,31.93135218095111,14531960
