Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2005-12-05,29.695755004882812,30.622143102420072,29.529201863904763,30.60008460757499,24054660
2005-12-06,30.69011688232422,31.047077821976455,29.662897728816215,29.833499918908235,55491200
2005-12-07,31.570587158203125,31.975714067019428,30.88502238120455,30.972799591923287,38864720
2005-12-08,35.09293746948242,36.580201409290545,31.62955788214753,31.98021687456457,176620940
2005-12-09,35.76949691772461,37.79783102690535,35.04702367129278,35.04702367129278,192833620
2005-12-12,36.52078628540039,37.142878479134616,35.70828286731938,35.791557727862646,104472000
2005-12-13,36.271400451660156,36.7116361640479,35.87932732571206,36.4050907800203,54903320
2005-12-14,35.55297088623047,36.58018968017498,35.23066899534862,35.966649113429476,40833680
2005-12-15,33.00337219238281,35.70376289819522,32.60004498704883,35.70376289819522,87978620
2005-12-16,34.61083984375,34.87597109721632,32.2539050458178,33.25051433633415,125277600
2005-12-19,35.06007766723633,35.83521931113698,34.258378597603595,34.82780579674138,68512800
2005-12-20,34.83635330200195,35.3972290366104,34.347951548065595,35.26578816743243,53627100
2005-12-21,34.80574417114258,35.37562121205666,34.372260259427556,35.047020749057204,49616860
2005-12-22,34.8759651184082,35.200066650289465,34.3920657198034,35.04702061262197,35821900
2005-12-23,34.01755905151367,35.17847218962564,33.68895848979424,35.04703127807814,31841180
2005-12-26,33.53770446777344,34.275934343418925,33.075410150788194,33.99549985409737,49800520
2005-12-27,34.519004821777344,34.74002591539143,32.921908741512965,33.44767223675928,42687100
2005-12-28,35.84197235107422,36.2624025496164,34.258379754379355,34.60858886120041,81974040
2005-12-29,35.664615631103516,37.460674373385665,35.52867238837105,37.460674373385665,50299780
2005-12-30,36.034629821777344,36.431201916565115,35.419286093702674,35.703776448137695,43757120
2006-01-02,36.133216857910156,36.44876361482328,35.92975185847265,36.14221815360643,19743920
2006-01-03,36.122406005859375,36.36998108704595,35.83521630161675,36.22953892014054,15052920
2006-01-04,37.158634185791016,37.397208001339195,36.14221590653361,36.2295432368405,40563080
2006-01-05,34.934940338134766,37.46067768097537,34.67656092296624,37.368847984927115,81395780
2006-01-06,33.61197280883789,35.047021569115444,33.132575761286084,35.047021569115444,63893580
2006-01-09,33.58586883544922,34.60858905591363,33.4827883796431,33.73261639089135,37108220
2006-01-10,33.17173385620117,33.95182763049529,32.94621385216604,33.864050424545056,26049220
2006-01-12,33.38869857788086,34.08326453023442,32.85662982001297,33.38194331578023,32018780
2006-01-13,33.024986267089844,33.7326094973615,32.91110153290894,33.50933895851862,13133700
2006-01-16,32.12021255493164,33.294625686967095,31.984719197995,33.20684846571792,18652360
2006-01-17,31.704275131225586,32.632915984345296,31.57733663516043,32.31736588165987,18034740
2006-01-18,31.97165870666504,32.32637009560001,30.98360109199923,31.760992046258888,24689620
2006-01-19,32.847633361816406,33.535447587590305,32.08554558497443,32.08554558497443,45647060
2006-01-20,32.705406188964844,33.25052565537366,32.2431117198557,33.07542103467796,20506880
2006-01-23,31.575088500976562,32.549642621498116,31.323011042581296,32.199433537814215,23974960
2006-01-24,31.325260162353516,32.330874061078426,30.94219172155788,31.760996993603346,50924720
2006-01-25,30.545623779296875,31.87083704227116,30.184160456516224,31.62956042027275,34491240
2006-01-27,31.8748722076416,32.19492462310092,30.753574324244067,30.889517526131993,40636620
2006-01-30,31.452207565307617,32.418207006901476,31.301410958791173,32.20349123938196,18072240
2006-01-31,31.63180923461914,32.041435102843586,31.368924042123005,31.62955633527263,15431860
2006-02-01,30.219268798828125,31.848774410457377,30.019856298113126,31.848774410457377,24892080
2006-02-02,29.623281478881836,30.665807241734225,29.37345348067818,30.57847991561803,26738580
2006-02-03,29.815942764282227,30.50825945078064,29.132630806970422,29.61473068254535,24124740
2006-02-06,31.940597534179688,32.25839708272112,29.74616412561006,30.00454346613887,50167680
2006-02-07,32.048187255859375,32.72519725351278,31.739392367464767,32.15532017632281,30942960
2006-02-08,31.40854263305664,32.041439148751664,30.933194548110986,31.98021934871813,17177060
2006-02-10,34.91783142089844,35.121296394346984,31.410788319942508,31.49856553753676,100029060
2006-02-13,34.617591857910156,36.12691439970111,34.32635306816421,34.9155859122037,79503840
2006-02-14,36.345672607421875,36.873688990456365,34.409621694422285,34.82780237252266,80715180
2006-02-15,35.75868606567383,36.5711892043243,35.27253386117615,36.47935953877333,58845400
2006-02-16,35.76319122314453,36.448755998149245,35.62950088905786,35.695219606512715,28880420
